,STDR_DE_ID,ADSTRD_CODE_SE,TOT_LVPOP_CO,MALE_F0T9_LVPOP_CO,MALE_F10T14_LVPOP_CO,MALE_F15T19_LVPOP_CO,MALE_F20T24_LVPOP_CO,MALE_F25T29_LVPOP_CO,MALE_F30T34_LVPOP_CO,MALE_F35T39_LVPOP_CO,MALE_F40T44_LVPOP_CO,MALE_F45T49_LVPOP_CO,MALE_F50T54_LVPOP_CO,MALE_F55T59_LVPOP_CO,MALE_F60T64_LVPOP_CO,MALE_F65T69_LVPOP_CO,MALE_F70T74_LVPOP_CO,FEMALE_F0T9_LVPOP_CO,FEMALE_F10T14_LVPOP_CO,FEMALE_F15T19_LVPOP_CO,FEMALE_F20T24_LVPOP_CO,FEMALE_F25T29_LVPOP_CO,FEMALE_F30T34_LVPOP_CO,FEMALE_F35T39_LVPOP_CO,FEMALE_F40T44_LVPOP_CO,FEMALE_F45T49_LVPOP_CO,FEMALE_F50T54_LVPOP_CO,FEMALE_F55T59_LVPOP_CO,FEMALE_F60T64_LVPOP_CO,FEMALE_F65T69_LVPOP_CO,FEMALE_F70T74_LVPOP_CO
421,2019-04-13,280320.0,17587369.5,531234.8457099999,352614.16894999996,555948.0800800001,479557.6074299999,742998.82813,752484.48631,835370.77344,768630.2030999999,806273.9160099999,596356.2597700001,526244.3261800001,442683.6133,333273.89942,660733.9941599999,516577.38081999996,335326.46679,540089.2558899999,682389.75194,887600.3613400001,806918.35158,828312.8515600001,745565.71679,780559.7949099999,564532.68946,579698.40819,551176.0371000001,422061.07908999996,962156.54296
422,2019-04-14,280320.0,16387952.625,524701.64844,344561.01563,527227.14651,456596.6631,678791.7167999999,666258.32615,749513.6953099997,703780.8515400001,760751.5292899999,555413.85938,482941.08398,408056.21479999996,313876.63088,651157.3476399999,512281.60741999996,327977.39455,500118.10158,615370.1093699998,757929.9238100001,706245.78713,761057.80469,699157.43165,738748.7890499999,529526.47464,536100.39843,520355.28907000006,408575.90233999986,950879.98828
423,2019-04-15,280320.0,19979756.3125,530159.9121,353590.39939999994,512883.7051,436649.62498,867477.96091,965833.63086,1142198.4277299999,1030975.3984300001,1012696.7558699998,712936.86719,606418.96876,487611.65524999995,365343.1122999999,706944.30273,505244.9179599999,329647.45218,466976.46875,714994.8359399999,1152798.0312500002,1015353.6386799999,1003872.0195300002,852098.3730400002,838124.7402199998,600161.6542799999,630491.35158,610153.9179799999,473027.89258999994,1055090.3007699999
424,2019-04-16,280320.0,20452880.4375,526145.25781,350318.8584199999,520291.11136000004,440840.2119000001,895337.2539100001,1003038.0937400002,1187070.1503899998,1064206.0839600002,1031913.5996100003,717202.9706900001,611447.25,492280.36325999995,368244.04493000003,710990.52148,506384.42577,330295.23436,472471.71484000015,742117.8789400001,1217262.74803,1074216.95118,1043919.6796800001,873492.0976699998,852841.42968,613445.5331700001,642116.70899,621352.8261399999,476794.51173,1066842.96093
425,2019-04-17,280320.0,20541976.625,531915.01173,351178.58887,522823.92188000004,444339.11916000006,904116.1621300001,1012472.9160099999,1197591.9902299999,1061339.0566500002,1031208.22853,718389.3417799998,612471.15038,490190.44336000003,369196.45997,714128.4648100002,503670.51756999997,327989.07714,478344.4863,751367.69336,1232180.04881,1084212.7382899998,1048414.4843799999,878646.67969,857424.78126,617740.4433700001,639655.23632,619494.47852,478768.08203,1062706.83987
426,2019-04-18,280320.0,20528979.125,526021.7910199999,347072.08590999997,520234.4531200001,449585.17286000005,905869.51368,1013909.4804900001,1193371.8789,1062086.12499,1029501.6757900002,714867.1484099999,611913.9413899999,488312.96679,368899.21872000006,713618.12304,507314.23631,329885.47068999993,477460.72852,756051.6113300001,1232590.4374999998,1089295.47266,1054086.69139,873099.2480600001,853134.77147,615346.3125100001,639595.9472599999,623165.5331799999,476715.59764,1055973.53517
427,2019-04-19,280320.0,20462431.6875,528203.8261599999,348380.6288799999,533804.3437499999,471064.90329999995,901143.4589800001,996130.8652100001,1157996.51951,1038457.74415,1005260.3320199997,709874.7461100001,607648.99415,491791.76757,369174.0127,709556.9453,503739.7734100001,328600.4355599999,501568.26367000013,782527.64649,1225681.4023499999,1075799.62109,1033743.6874800001,868658.9570299999,848891.4492199998,619131.5898500001,642279.6288599999,627102.7460900001,481317.00974999997,1054900.3085799997
428,2019-04-20,280320.0,17459266.0625,521864.77735000005,345747.33006999997,535903.0195299999,457833.33691,742355.0409899999,755740.3847799998,827673.3574099999,759166.1347599999,799036.95703,597247.6796800001,525826.041,443328.88477999996,332447.31932,646156.99025,512662.31836999994,333220.63867,533152.0878999999,674337.1933500001,893062.7499800001,819286.9609400001,825641.9160200001,744667.9746199999,770294.7421699998,563054.28907,571923.4511700001,554436.03907,420938.16015999997,952260.1523399998
429,2019-04-21,280320.0,16172912.0,516149.01366,337271.55857999995,506104.63281,427435.7578,658110.0429900001,665950.6992100001,735011.9570299998,695633.6699600001,743442.00195,557107.7792900001,480051.04884,408971.5205,316417.43165999994,638755.1074099999,507431.7285300001,324910.41112000006,490846.7832199999,591345.6484300002,750425.91405,715992.65625,752294.3613199999,698565.68555,729247.8125,526048.0468700001,531841.6679700001,519004.42577000003,405485.93064999994,943058.8125099998
430,2019-04-22,280320.0,19920523.5625,519351.99025000003,342914.67871999997,507024.77929,430174.4033,872822.5077999998,968569.9082000002,1133635.05663,1035473.80077,1003961.5195299998,705984.4140699999,601951.95704,484277.5595699999,362669.76759000006,699809.38086,494690.26951,321817.7079999999,467229.76364,720600.6230700001,1152155.4609299998,1026769.8164000002,1011764.3828199998,850188.7656099999,839729.5195199999,606255.8398699998,630808.7773500001,611797.1914300001,471016.7304999999,1047076.94141
431,2019-04-23,280320.0,20271430.6875,521386.93164,345783.72659,508501.14845000015,429487.60157000006,891443.16014,998377.45898,1177633.5077900002,1056444.6581899999,1021252.6074099999,716453.5527200002,606029.99221,486872.03514999995,365470.26855000004,699319.06838,502044.79688,327163.60057999997,470777.88084999996,733773.6132699999,1206270.4961,1069823.53903,1036633.0624800001,863206.66016,846730.4238199999,614396.7089799999,635475.06836,614765.4218799999,474094.01170999993,1051819.58593
432,2019-04-24,280320.0,20289686.875,519793.32226,343022.63376,508597.63084999996,438729.63279999996,882421.6054900001,1001228.0664299999,1180409.44534,1050855.1914,1018150.2812600001,712740.89255,606043.3574399999,485726.3379,366262.80958000006,707989.5722699999,498387.1191399999,323724.35838000005,479463.52927999996,747849.58987,1206396.9160200001,1070110.02735,1039262.5761599998,865828.1347599999,844190.74022,610357.45506,633565.77538,618714.1503799999,476997.53712,1052868.03516
433,2019-04-25,280320.0,20303411.25,521969.44334999996,342775.8984399999,516633.54102999996,448117.15916999994,899322.55858,996243.9511699999,1172076.9023499999,1055874.51756,1012872.74024,712453.50195,603441.88864,486082.88867,361953.92480999994,706408.6582200001,494065.05663999997,320799.81250999996,483088.3046899999,754746.50391,1209606.06836,1074048.62109,1036571.9863400001,865453.1679600001,845542.6015699999,608096.41408,634257.7812499998,619641.1582099999,470475.62304999994,1050790.6758
434,2019-04-26,280320.0,20221758.75,516543.57423,337721.42672,531511.38089,480037.7871299999,903347.9121099999,984130.2597700001,1141486.5273499999,1027583.4609399999,993083.1191300001,705529.6484500001,605746.5273400001,487640.6914100001,360627.06739000004,699142.9765600001,490921.6445000001,316014.46778,502972.87304,786834.1132999999,1194260.75,1055566.57619,1018294.53518,853190.6621099999,841017.2363199999,608934.6289199998,636367.06448,613531.82618,476176.61913,1053543.28515
435,2019-04-27,280320.0,17288178.0,512026.64257,332333.69237,540349.3652300001,493176.27734,748583.9355599999,752483.20901,812992.6484399999,752246.8242300001,790748.6992100001,588805.06252,526668.03908,443037.03417,327574.29297000007,638273.7226600001,493282.30668,314959.93750000006,525659.7968700001,692547.6171899998,874334.63281,804896.03906,812919.6933500001,729222.8867,759106.54686,558441.0508000001,573470.44727,535191.14648,414681.2675799999,940165.1015600001
436,2019-04-28,280320.0,15884559.125,497336.11133,322752.18455,510936.291,450827.99707000004,662502.1289100001,658450.12503,717716.1680000001,674115.6777400001,725084.02541,543652.93166,474361.5117399999,402383.75293999986,305711.51172,629862.02539,486180.43165,308513.2753600001,488669.85938000004,605501.91015,742099.76562,693855.7675500001,735913.8593900002,677528.9804700001,711264.07813,516229.87500999996,517178.5019300001,502286.79099999997,399012.15235000005,924631.3750100001
437,2019-04-29,280320.0,19569732.9375,505875.00391999993,334588.5498,482968.62499999994,433954.37988,860351.2597899999,955900.5800800001,1123189.72851,1012206.28712,988820.0331899999,697935.54688,589587.8086100001,476345.9912299999,354292.71874,690945.8008000001,469805.96092000004,300223.32519999996,453450.9219,717376.9023199999,1149764.3339499997,1021452.51172,999116.8144599999,842031.1015499999,819574.9707100001,593514.0546899999,615739.47462,598674.60741,464138.88768,1017906.78905
438,2019-04-30,280320.0,20044827.25,498293.09959000006,334448.08298999997,473888.8671899999,445587.5595699999,899977.7812400002,1000570.69142,1169915.2871,1046526.3398099999,1008727.4062500001,706487.9472800001,598376.6679499999,482541.36621,356685.0,694091.5117200002,454236.59374000004,288220.00291000004,468642.75976000004,759123.5703100002,1223343.3476700003,1073429.4003899998,1032339.96487,863249.3554599999,832133.65623,602177.2207000001,624411.0371200002,610497.73047,464390.37501,1032514.5937699999
439,2019-05-01,280320.0,16610497.0625,478449.99416000006,316621.6962999999,477355.84374999994,409267.1806700001,694011.53904,718337.4258000002,817742.5781399999,752560.9570399998,778759.4941700002,567782.2207000001,497396.98047,413593.93163,316820.98046,643926.2695500001,451670.36425,285089.10057000007,445927.0722800001,625257.37107,844097.33983,777985.62306,796246.5039000002,716123.5625,736408.3339600001,543467.56836,565740.27732,550011.0000199999,428438.81250999996,961406.9453099999
440,2019-05-02,280320.0,19529721.25,499697.10153999995,329584.04980999994,490432.77734000003,442162.14941,865847.5956999998,963980.7714799999,1108383.46095,990166.24806,975012.2773300001,679586.0078299999,584456.00198,471778.0048799999,348975.1181700001,682724.5957100001,474499.5605700001,305972.90624000004,463828.50194,748059.3301,1161218.71681,1024878.15821,987250.76171,826537.9121099998,819156.0097800002,592862.63477,614823.13866,595193.71485,458731.1152500001,1023922.48825
441,2019-05-03,280320.0,19629084.4375,498100.93745,327119.5547100001,510317.1641000001,478709.4511600001,877188.43749,962607.6835999998,1098745.7031200002,975179.6738200001,963575.99217,681240.1543,586568.57421,474841.40039,351302.91114,683312.5820100001,470638.03712,304712.25878,492249.36912999995,792990.94531,1176649.22654,1022881.4550799999,978944.2890600002,818026.6386800001,818382.7890699999,597092.5058800001,613151.6074300001,599047.4629,453776.86620000005,1021730.76562
442,2019-05-04,280320.0,16534240.0625,476808.66994000005,313331.12597,554977.1992200001,494773.87889000005,714071.2714900003,707694.72656,770283.09959,686869.1230600001,749345.2499800001,562609.8750000001,500916.44139,418543.88185,312694.71975000005,624988.0781099999,460550.2988299999,292094.28810999996,569974.2519800001,699236.5039400001,837027.6621000002,746167.36914,751875.71291,671575.41018,721202.7187699999,530970.48242,539978.1288899999,517852.8925799999,393260.67675000004,914566.2070099999
443,2019-05-05,280320.0,14785861.6875,447853.70703,288945.97657999996,512549.6933599999,456627.99024,637668.14846,609691.96874,647385.83792,592393.0214900001,660414.0468700001,502163.64063999994,443899.17772,372872.72462000005,282847.16701,603147.0605399999,433969.40038999997,266449.0918,516636.8281299999,621014.8847800001,695412.1445399998,623396.2363100002,643002.65236,589487.03517,654036.57813,477046.72265999997,479389.88671999995,474074.4433599999,370454.47363,883031.2617200001
444,2019-05-06,280320.0,15149110.125,469296.7129100001,304494.08496,494187.61328,428950.96092000004,622840.44727,620661.75196,674409.6504,629516.2167900001,690824.8925799999,530939.80471,461428.80078999995,388521.76856,294727.2412,602079.89648,462489.62892,286739.71971999994,502227.43555999995,590579.5156099999,697225.27928,644842.4062499999,674430.3808500001,623957.9961100001,682614.56249,497941.55662,503738.78321000014,493829.3535,381472.04785,894141.6172000001
445,2019-05-07,280320.0,19270135.0625,503039.6074199999,334258.18653999997,489398.58788,421373.9238499999,843372.18753,942046.61134,1100596.9199399997,981610.30274,968741.1093699998,683045.74023,578637.14064,468999.56347,342242.81153000006,676673.43164,483656.71679000003,312683.88086000003,466307.32422,701407.1855499999,1114988.66016,992992.7636699999,975296.1132799999,823162.19336,814777.7753699998,583872.55272,608346.23633,593902.83984,451260.79297,1013444.1914299999
446,2019-05-08,280320.0,19601937.6875,510389.52145999996,338261.16698999994,490077.71485999995,426106.05175,850332.0996200001,966590.7285100002,1130287.7577999998,1009706.14064,984419.8203,683913.1660000001,588167.13279,470092.85938000004,350631.6650199999,684233.3711,490829.66016999993,317147.96091,464039.60157999996,716214.3925800001,1149687.20703,1025111.1582,1001152.6757400002,845616.99416,818373.55858,590125.1367100001,612065.66602,599996.41993,460800.02929,1027567.91798
447,2019-05-09,280320.0,19789634.1875,507247.52539,339486.02049,487383.86914,427940.85546999995,871752.9316600001,982220.6464999999,1146718.87698,1035148.39845,996885.7636699999,691475.4785000001,592670.8984300001,474466.62404000014,352061.84765000007,679347.0214900001,487896.0918099999,317041.48046999995,458577.09375000006,737079.4335699999,1185815.35155,1044276.1933399999,1014413.3808699999,849870.0234100001,825659.1347600002,596189.80666,613237.48241,603205.08594,455642.29102,1015924.5664199999
448,2019-05-10,280320.0,19914045.375,515185.3320300001,343808.1836000001,505096.39061,462390.70412000007,886060.57031,982179.04103,1132094.31443,1018820.6913799999,989283.9746299997,690487.0722599999,589979.49803,470128.25391999993,351638.58206000004,672111.8457099998,497369.22459999996,322451.79488999996,484281.97265,780273.3593799999,1197644.1464900002,1043172.8730399997,1012512.24024,851768.2246100002,826857.87307,594970.0429799999,614539.5078,597456.6855499999,456793.05272999994,1024689.98048
449,2019-05-11,280320.0,17144569.375,499528.29689,333038.06349,566565.1328100001,476901.16699000006,718439.32617,740871.42186,804367.3945199999,751077.9843700001,786904.52736,584263.3710899999,513663.2031100001,428680.80762000004,320214.11817000003,629910.7187499999,517094.43360999995,335646.75293,568802.66408,686493.06837,849535.3476800001,780067.1543,803513.6542999998,724730.9218700001,753575.1328200002,546140.5586,552475.46482,535846.4491999999,407893.53906000004,928328.4882800002
450,2019-05-12,280320.0,16022709.125,499235.19336,329842.87889000005,534028.03906,450143.37402999995,646442.94728,661975.5254,722618.79883,686601.6250100001,740737.5039,545194.41992,472667.65820000006,396380.40627000004,297806.73923,621176.12304,519673.78905,334666.34863,543087.6113100001,616258.8242500001,730845.8066399998,689235.0761800001,734168.3418,682978.36719,714945.9335899999,513282.7324200001,513395.70116000006,505929.59373,391590.7949200001,927799.0624500002
451,2019-05-13,280320.0,19524780.1875,494103.0215,329520.37500999996,506072.16796999995,436379.25487000006,859747.4824300001,962289.28905,1117223.59374,1005876.34962,985116.4609399999,691589.2734400001,580450.6015499999,461659.33786,348218.30274,676347.7109500001,488509.8749900001,316281.41406000004,476910.71485999995,734287.9668,1156199.50192,1020054.3671899998,991310.9238499999,837422.6543200002,812285.1015599997,583658.9531,602851.49806,593044.79685,452837.83200999995,1004531.4531399998
452,2019-05-14,280320.0,19961020.0,495541.31446,330830.4892499999,504235.12305000005,440788.4189499999,887692.3378899998,1004795.68555,1160760.50392,1037984.51564,999890.6367100001,700033.3007799999,589748.0957099999,470248.958,351603.74609,674179.5410099999,488977.2675700001,318259.42678000004,473600.3281400001,751076.4550900001,1215778.06251,1070713.71289,1025404.0312500001,852357.3476399999,821877.6796700001,599412.4101600001,613604.47266,602824.14841,459794.6064500001,1019007.4140400001
453,2019-05-15,280320.0,19921270.375,486581.9648399999,322955.14060000004,504047.9667900001,449801.2705,885918.2636599999,1007010.30862,1162553.3398400003,1035612.1406200001,1004258.41991,697176.2578199999,589251.1621200001,470006.2109399999,348676.41115,668853.59961,458665.72755999997,293373.6543,464912.90431,761080.08202,1220917.1543100001,1075044.4492000001,1025030.5976700002,857065.7304600001,828672.7851399999,602934.69926,621737.63476,605788.9589799999,461413.36326000013,1011930.2031299999
454,2019-05-16,280320.0,20101207.6875,515382.5429699999,340393.75000999996,510188.60936999996,452228.01758000004,887076.8749899999,1002384.1660000001,1164193.6172,1047673.7089599998,1007807.30274,697385.2949300001,592970.0038899999,470794.16503999993,351177.01464999997,667429.56055,493843.94921000005,319313.40525,485137.19337,770306.7832000001,1228244.2578000003,1079679.48635,1033468.25778,857433.3496000001,833039.4667900001,599139.62891,623886.60742,603678.7988300001,458257.25977000006,1008694.6953199998
455,2019-05-17,280320.0,20046035.5625,510977.35744000005,336877.70311,527362.2382799999,483397.87695000006,898375.4765600001,988384.1836000002,1136197.1581900003,1019687.26368,990415.89841,690811.1015699999,587350.7421800001,466990.22268,350852.1494099999,668351.47657,490302.89650999993,318327.91114000016,509002.8046799999,803943.9199199999,1217749.0839600002,1068015.67967,1014829.26953,846172.7636400001,831759.2460999999,596357.73829,616747.08008,599920.2539200002,459737.3857300001,1017138.7539000002
456,2019-05-18,280320.0,17231658.75,504043.20118,336856.92577999993,576166.6738200001,492161.4453299999,733909.6718700001,748444.6757700001,808468.8965,744701.48243,789701.48437,576697.5664,515620.55663,426247.57324,322454.51563000004,621022.62889,491479.32227,315206.9023400001,571868.1328200002,702228.5136699998,881600.86134,811445.17579,810399.81248,725413.01171,762889.0273299998,547060.9570299999,560999.37499,531172.75391,403025.25291,920372.3398600001
457,2019-05-19,280320.0,16043177.9375,499223.1249899999,326277.17380999995,548586.9726600001,459350.45214999997,655052.5956799999,669747.8359299998,725999.21877,684061.1288999999,736166.9628699999,543130.4355499999,465975.5624800001,388377.40232000005,302767.91017999995,611083.7402499999,498617.8496099999,314174.77638000005,541923.58397,630023.4746000001,753106.0351799999,714393.26756,744622.20703,687146.03516,716950.67772,514240.66211,515689.22656000004,503517.2656100001,386732.41308,906239.9765699999
458,2019-05-20,280320.0,19611233.75,502616.59372999996,335419.2138699999,513634.92578,448086.9970600001,867479.39844,968741.6562600001,1121400.51368,1015513.6816100002,987754.9707000001,686709.2382799999,574613.9355599999,466916.64356,348612.7167999999,665421.53908,479395.1386700001,308134.24221,468759.16604000004,749341.76365,1179539.28711,1042995.42579,1000164.77733,837324.9785,814288.51562,583740.31836,605840.70114,585240.2637100001,450909.21385000006,1002637.7929599999
459,2019-05-21,280320.0,20012937.125,496211.39456000004,331951.12593,512373.15236,458369.7060499999,889280.53125,1008321.86134,1168141.60349,1042627.0917899999,1005591.75586,696852.88086,584555.0273399998,476803.49608,352276.3457199999,665125.2929800001,480673.49999999994,309826.31347,466189.46871999995,771657.4668,1224542.3711,1082426.72072,1033082.0605400001,853759.54883,827134.0214700002,593321.8847599999,616835.2383,596911.3164,459146.58298999997,1008949.3281300002
460,2019-05-22,280320.0,20109933.6875,508562.47070999997,336548.04686,511687.74217,458820.06934,894216.76952,1012329.2480599999,1180122.2070300004,1046228.6914,1012373.9374899999,696229.78124,591274.20116,471944.41501999996,354566.98437,664306.3046800001,490286.32618,313601.02831,468226.99413,770689.5801100001,1230043.6953099999,1086142.15038,1033713.91016,861133.8418099999,832922.4531500001,593381.75586,619577.5312699999,601182.4550600001,460716.08105,1009105.08203
461,2019-05-23,280320.0,20137162.8125,515562.7070200001,342245.40431,504893.1035,461462.61136,896320.81251,1012823.6054800001,1175443.3984400001,1049815.6289,1018757.60158,700680.1386900003,590402.4628799999,474997.5830200001,353495.91990000004,671138.2168099999,489820.95115999994,314469.99609000003,472168.72852,777469.75782,1237959.0019699999,1086455.29491,1043031.75391,856990.3183500001,833227.2226699999,593494.1445200001,617960.0078199999,593490.6562399999,456519.67481999996,996066.02732
462,2019-05-24,280320.0,20164548.5625,514627.2382899999,340775.33888000005,526823.2988400001,494176.7500100001,904550.7988,1005187.79293,1142612.9199299999,1026538.2714900001,996914.94921,691399.97267,589214.1699399999,473594.5273699999,354341.54297,673629.7109299998,498190.5507899999,321630.87013000005,509838.6914100001,807758.3574099999,1233043.06834,1074582.2578,1025313.71679,854565.9511599999,833217.9043099998,594495.8183600002,620112.7929599999,598139.78906,458699.78712,1000571.7929799999
463,2019-05-25,280320.0,17320617.75,509747.31444999995,337264.33887999994,579338.20506,495138.49999000004,737082.6445200001,751374.7968900001,815461.18165,751034.7324199999,805119.1464600001,581324.7714900001,513415.41797000007,425020.33496,323471.19140000007,619339.7597500001,507545.27930000005,324258.35156,574871.1992299999,706221.2499800001,877839.59961,806611.4258000002,813378.4745900001,733965.68946,763660.8945199999,546576.43944,562736.05273,536551.8320200001,404687.9414,917580.7187600001
464,2019-05-26,280320.0,15995308.6875,503215.4472799999,329094.39258,554498.93359,459732.32616999996,656116.0703100001,665246.15043,725304.2070500001,680181.4218700001,742911.7148300001,535514.39063,463207.4375099999,387975.31835,301610.70313,603580.0546800001,501807.03903999995,315862.53515000007,545953.97852,624492.07616,749243.3691299999,707761.8496300001,743189.4707100001,685181.5312300001,718713.69532,507727.58985,515436.85548,497543.74414,385229.16504,888977.33983
465,2019-05-27,280320.0,19632284.375,502124.23435000004,335567.0537,517232.58596,452672.72948999994,868107.5644500001,973964.4745900002,1124208.3515599999,1008403.48241,986917.0038999999,675623.4823999999,575660.28712,461497.1679799999,350232.28028999997,674037.1718800002,489649.19924,316527.11523,483776.73438000004,743536.11915,1171186.4628899998,1033188.7676100001,1002748.4101699999,835084.4003800001,820125.40821,579206.0293099999,605942.88674,590770.39454,453490.33008,1000804.18359
466,2019-05-28,280320.0,20108765.0625,502612.84569000005,336929.2812699999,512979.3007600001,457650.23241000006,888730.4902500001,1010648.1992199998,1177504.22266,1048944.60548,1009920.8457100001,695053.1386799999,591709.3906299998,473499.1328,353133.58886,668853.0273500001,484716.25587,315135.31249000004,478874.10548000014,767775.5585800001,1230879.19531,1084924.48046,1041458.29491,857187.9785199997,833176.3027299999,593926.0156199998,621798.6367400001,597852.9511699999,462052.51171000005,1010839.0976599999
467,2019-05-29,280320.0,19943794.375,478707.53906000004,320981.2461,510057.71871,451981.43164,892558.1113100002,1009450.0214999999,1179028.1523399998,1039659.34767,1005545.8418,690325.56249,582579.9999999999,470575.83008,351747.2958999999,666553.58593,458234.53906,291891.76954,474330.33204,778991.84963,1233221.8711,1087122.10742,1036951.1367100001,847951.9238200001,825113.8144500001,593515.0351799999,615832.17189,594244.2695299999,459100.6074599999,997541.17969
468,2019-05-30,280320.0,19886293.625,471655.8457200001,316630.03711000003,510337.67773999996,451279.64160000003,890268.83398,1008879.7968800002,1183190.47462,1049451.09571,1006489.8183899998,688778.7695400001,584615.90236,475988.2451099999,353525.42776000005,671218.7597299998,432952.99611,275259.91702,459361.64255,774217.04686,1234064.4648399998,1083588.65625,1039770.2324099999,848002.25586,827057.61718,590771.22653,614448.9160099999,591172.42772,457660.18945000006,995655.6289099997
469,2019-05-31,280320.0,19983540.4375,479526.43359,322107.52048999997,528603.69924,487730.40919000003,903182.9589999999,999873.22462,1159653.62307,1025919.7949300001,1001920.64649,689049.8710799998,586842.4550799999,469177.68257999996,348845.2011600001,667649.8554899999,447070.74411999993,286512.03127,497187.33202999993,821029.4238299999,1236848.26759,1084090.39258,1033163.9101599999,845691.5273600001,823590.4003799998,591446.4452799999,609115.0078100001,587212.4824200001,452950.4257700001,997548.8046799998
470,2019-06-01,280320.0,17090830.75,500701.14650999993,334995.2441699999,574607.24997,488759.6405899999,726867.9707199999,734842.06836,813973.83787,744755.1660099998,791999.1816299998,583677.4042900001,514026.77736,423507.97656,318063.6045,617719.1015599999,495144.35157000006,317549.40429,567208.75,696006.86328,859075.0117299999,795396.9902199999,800833.2128799999,720873.1914100002,747209.4433599999,542910.2305000001,551420.74217,517333.64258000016,399943.16990999994,911429.32813
471,2019-06-02,280320.0,15866215.1875,495258.20115999994,326558.19821,543208.9687399999,457984.00000000006,659421.8906599999,658045.4062500001,719765.43164,676437.59178,735205.3085899999,542961.04885,468501.25781000004,388300.30566,301802.2080199999,606291.5976900001,486712.07226000004,308063.57518000004,535617.8867200001,620526.10156,739849.0722899999,696050.64259,732378.88867,675492.4257699999,707586.38868,507841.8164100001,515155.98827000015,491738.38670999993,378701.85840000014,890758.7734300002
472,2019-06-03,280320.0,19640387.625,476158.81445,317021.3681699999,506187.06836000003,447706.9853499999,873594.91016,977903.08987,1136836.1601599997,1018156.2929699997,996003.59182,689076.8671900001,583306.32615,460895.13671999995,348175.88479,665565.61327,460185.06447,297917.9678,481020.95313000004,755421.8867200001,1200768.42189,1049956.58007,1014475.30471,840483.92383,819933.9746,583778.2480299999,605844.15822,583940.01955,446096.11525000003,1003976.88283
473,2019-06-04,280320.0,19938509.4375,451453.66796,301378.2754,502906.88086999994,451669.2431500001,899578.4726599999,1009529.85154,1178970.32617,1044062.11717,1008834.8691300001,699845.5253900002,592882.8007599999,468062.29103,350918.40137999994,671061.79103,437492.8593800001,285214.46679000003,477185.0234399999,770408.75195,1240996.1991899998,1091619.25586,1044042.8672,856968.77343,829312.85155,599490.96094,613609.83008,591377.6347800001,456252.60646,1013382.9413999999
474,2019-06-05,280320.0,19894365.375,461895.35352,308838.29493000003,507621.1562500001,460408.92773,895574.9472600002,1010190.1699199999,1165694.0761799999,1029511.7617100001,997657.0000000001,692123.2011799999,583392.46289,469395.73045999993,351318.98338999995,667459.7109400001,450210.3320300001,291741.63865999994,490785.31639999984,776369.8945400001,1241564.16993,1090091.17969,1034070.2500100001,847789.5996099999,824238.4609399999,595717.4140800002,610674.56837,591856.93164,451049.95898000005,997123.8789200003
475,2019-06-06,280320.0,16038785.5625,479555.02344,316461.61037,509007.51953999995,439675.7392300001,665752.4667999999,687861.0800699999,763548.3867400001,710692.38866,757628.75586,555493.50976,472292.4414,395425.82324,299465.4385,601568.3125,482129.1152699999,305025.22948000004,505970.40818999993,622572.6132899999,782780.2929500001,725886.9179600001,747909.9179700001,680448.37696,716989.1718699998,519397.51366999996,522399.36524,502081.15041,380443.27931,890323.6523400001
476,2019-06-07,280320.0,18747744.5625,497447.80663999997,328700.5019700001,526690.1914,475204.27342,830110.2324200001,888196.6640600001,992156.4589799998,881748.1328299999,901633.31836,642525.9062600002,550575.7656300002,453691.20213,338126.51955,656435.6816699998,489719.57421,313233.77148999996,508415.33006999997,761613.24607,1098048.61521,955792.9433800001,917288.51953,781796.54101,797293.29298,581178.9531200001,589707.64258,569157.71875,435068.86916,986186.7382799998
477,2019-06-08,280320.0,16685369.125,490872.1914,327261.21193000005,571535.9452900002,476571.99802,709112.4921800001,712069.9882700002,768152.2812499998,704212.43165,769481.7988300001,570942.32618,497306.16603,417554.49316000013,317642.97169000003,620667.05661,484934.22070999997,310998.501,559518.37699,681347.5371300001,832015.39842,763891.93358,769468.6249999999,696136.5488100001,745757.1132799998,540204.47268,535882.7421800001,513071.71487,397578.71971,901179.9453
478,2019-06-09,280320.0,15641268.375,495201.8456799999,326289.75683,541134.61526,442598.87598000007,636935.20702,647634.47654,699985.02735,663524.7734300001,729501.9375,536133.71677,459380.70119,385277.45997,297611.98828,604468.9355400001,485821.56251,306671.95608,519343.69921,600539.5429799998,718009.2421900001,679315.0585900001,719898.0801000001,672502.91211,710702.4902200003,503362.96681000007,501131.03124,487357.85153999995,380589.88671999995,890342.7695200002
479,2019-06-10,280320.0,19635898.5625,497831.68750000006,332746.6113300001,533554.3164100001,448489.4843700001,862537.4375000002,969042.2011699998,1128083.5781200002,1007676.9081899999,985917.27928,681008.79687,575622.11327,461195.0859100001,344787.09766,666332.5566499999,489403.7187699999,316130.64844,490087.63281,744873.2519400001,1182078.57224,1040586.2402400001,999673.94922,841574.2909999999,825019.7168,581909.1093700001,597810.4609300002,582431.7109499999,451532.91503000003,997961.0429699998
